,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
176,NEW YORK,NEW YORK,2015,8550861,23225,164,1081,7599,14381,60298,6410,50526,3362,0
177,NEW YORK,ROCHESTER,2015,209922,852,19,65,287,481,3576,696,2503,377,44
178,NEW YORK,SYRACUSE,2015,144027,530,10,34,191,295,2361,530,1690,141,19
179,NEW YORK,YONKERS,2015,201753,447,3,23,161,260,960,194,625,141,6
180,NORTH CAROLINA,CARY,2015,160291,31,2,4,9,16,919,169,718,32,2
181,NORTH CAROLINA,FAYETTEVILLE,2015,204731,453,13,26,162,252,3907,871,2870,166,21
182,NORTH CAROLINA,GREENSBORO,2015,285950,739,11,35,217,476,4812,1068,3505,239,52
183,NORTH CAROLINA,HIGH POINT,2015,109669,309,2,18,99,190,1683,333,1230,120,6
184,NORTH CAROLINA,WILMINGTON,2015,115434,389,4,29,127,229,2441,627,1655,159,4
185,NORTH DAKOTA,FARGO,2015,118490,177,3,29,21,124,1545,321,1107,117,4
186,OHIO,AKRON,2015,197587,615,12,86,203,314,3967,1147,2518,302,38
187,OHIO,CINCINNATI,2015,298478,1340,38,129,607,566,7793,2006,5275,512,223
188,OHIO,COLUMBUS,2015,847745,2338,39,409,1100,790,15851,3403,10908,1540,174
189,OHIO,DAYTON,2015,140683,663,10,75,235,343,3254,1110,1857,287,53
190,OKLAHOMA,BROKEN ARROW,2015,106145,74,0,21,19,34,897,168,649,80,2
191,OKLAHOMA,OKLAHOMA CITY,2015,630621,2399,30,242,544,1583,11795,2796,7554,1445,47
192,OKLAHOMA,TULSA,2015,401520,1658,27,160,410,1061,9445,2473,5811,1161,80
193,OREGON,EUGENE,2015,161608,251,0,41,77,133,2988,524,2237,227,20
194,OREGON,SALEM,2015,163320,252,2,20,50,180,3339,339,2673,327,13
195,PENNSYLVANIA,ALLENTOWN,2015,119335,231,4,24,113,90,1389,282,1019,88,11
196,PENNSYLVANIA,ERIE,2015,98887,218,3,25,59,131,1207,292,856,59,14
