,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
191,FLORIDA,CORAL SPRINGS,2016,129631,110,0,11,37,62,1205,104,1018,83,4
192,FLORIDA,DAVIE,2015,100612,120,1,14,33,72,1482,197,1153,132,5
193,FLORIDA,DAVIE,2016,100612,97,2,13,38,44,1431,160,1125,146,3
194,FLORIDA,FORT LAUDERDALE,2015,178598,692,4,68,200,420,4532,877,3266,389,13
195,FLORIDA,FORT LAUDERDALE,2016,178598,584,12,46,225,301,5366,941,3983,442,9
196,FLORIDA,GAINESVILLE,2015,129410,416,2,43,91,280,2108,265,1719,124,5
197,FLORIDA,GAINESVILLE,2016,129410,420,3,57,83,277,2379,307,1930,142,3
198,FLORIDA,HIALEAH,2015,238132,407,2,14,142,249,2769,340,2088,341,14
199,FLORIDA,HIALEAH,2016,238132,336,5,18,82,231,2812,255,2255,302,17
200,FLORIDA,HOLLYWOOD,2015,149822,353,6,34,131,182,2756,537,1958,261,1
201,FLORIDA,HOLLYWOOD,2016,149822,316,2,25,110,179,2372,358,1756,258,2
202,FLORIDA,JACKSONVILLE,2015,867258,2764,46,226,620,1872,16090,3172,11840,1078,41
203,FLORIDA,JACKSONVILLE,2016,867258,2758,52,251,703,1752,15340,2758,11160,1422,45
204,FLORIDA,LAKELAND,2015,103498,246,3,37,59,147,2368,371,1846,151,3
205,FLORIDA,LAKELAND,2016,103498,168,1,36,55,76,2585,321,2088,176,1
206,FLORIDA,MIAMI,2015,437969,2226,42,33,829,1322,9604,1568,6885,1151,44
207,FLORIDA,MIAMI,2016,437969,1953,27,44,671,1211,9473,1282,7305,886,28
208,FLORIDA,MIAMI GARDENS,2015,113469,351,12,8,112,219,2001,390,1433,178,12
209,FLORIDA,MIAMI GARDENS,2016,113469,376,11,7,135,223,1820,297,1316,207,12
210,FLORIDA,MIRAMAR,2015,138330,225,3,21,65,136,1357,194,1051,112,6
211,FLORIDA,MIRAMAR,2016,138330,233,2,12,63,156,1480,164,1183,133,4
212,FLORIDA,ORLANDO7,2015,268438,1277,9,94,270,904,7874,1588,5753,533,25
213,FLORIDA,ORLANDO7,2016,268438,1194,65,85,240,804,7600,1421,5609,570,11
214,FLORIDA,PALM BAY,2015,106469,251,5,27,31,188,949,222,667,60,7
215,FLORIDA,PALM BAY,2016,106469,251,2,30,25,194,783,192,536,55,5
216,FLORIDA,PEMBROKE PINES,2015,167266,166,0,11,39,116,1831,291,1428,112,5
217,FLORIDA,PEMBROKE PINES,2016,167266,187,1,9,51,126,1823,152,1548,123,1
218,FLORIDA,POMPANO BEACH,2015,107656,484,2,39,121,322,2176,356,1616,204,7
